"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"11","Premier League","2020-09-12","Premier League (Matchweek 1)","Fulham","4-2-3-1",0,0.1,"","2","0","Arsenal","3-4-3",3,1.9,"Alexandre Lacazette · 8&rsquor; Gabriel Dos Santos · 49&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","2","0","https://fbref.com/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League","Arsenal","Away",76,FALSE,2,"Substitute","Nicolas Pépé for Willian","0:3",NA
"12","Premier League","2020-09-12","Premier League (Matchweek 1)","Fulham","4-2-3-1",0,0.1,"","2","0","Arsenal","3-4-3",3,1.9,"Alexandre Lacazette · 8&rsquor; Gabriel Dos Santos · 49&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","2","0","https://fbref.com/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League","Arsenal","Away",79,FALSE,2,"Substitute","Dani Ceballos for Granit Xhaka","0:3",NA
"13","Premier League","2020-09-12","Premier League (Matchweek 1)","Fulham","4-2-3-1",0,0.1,"","2","0","Arsenal","3-4-3",3,1.9,"Alexandre Lacazette · 8&rsquor; Gabriel Dos Santos · 49&rsquor; Pierre-Emerick Aubameyang · 57&rsquor;","2","0","https://fbref.com/en/matches/bf52349b/Fulham-Arsenal-September-12-2020-Premier-League","Arsenal","Away",87,FALSE,2,"Substitute","Eddie Nketiah for Alexandre Lacazette","0:3",NA
"14","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Crystal Palace","Home",13,FALSE,1,"Goal","Wilfried Zaha Assist: Andros Townsend","1:0",NA
"15","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Crystal Palace","Home",41,FALSE,1,"Yellow Card","Jeffrey Schlupp","1:0",NA
"16","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Southampton","Away",46,FALSE,2,"Substitute","Jannik Vestergaard for Jan Bednarek","1:0",NA
"17","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Southampton","Away",51,FALSE,2,"Yellow Card","Kyle Walker-Peters","1:0",NA
"18","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Crystal Palace","Home",58,FALSE,2,"Yellow Card","James McCarthy","1:0",NA
"19","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Crystal Palace","Home",74,FALSE,2,"Substitute","Luka Milivojević for James McCarthy","1:0",NA
"20","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Southampton","Away",77,FALSE,2,"Substitute","Moussa Djenepo for William Smallbone","1:0",NA
"21","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Crystal Palace","Home",81,FALSE,2,"Substitute","Eberechi Eze for Jeffrey Schlupp","1:0",NA
"22","Premier League","2020-09-12","Premier League (Matchweek 1)","Crystal Palace","4-4-2",1,1.1,"Wilfried Zaha · 13&rsquor;","2","0","Southampton","4-4-2",0,0.9,"","1","0","https://fbref.com/en/matches/db261cb0/Crystal-Palace-Southampton-September-12-2020-Premier-League","Southampton","Away",85,FALSE,2,"Substitute","Shane Long for Che Adams","1:0",NA
"23","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",4,FALSE,1,"Penalty","Mohamed Salah Penalty Kick —","1:0",NA
"24","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",12,FALSE,1,"Goal","Jack Harrison Assist: Kalvin Phillips","1:1",NA
"25","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",20,FALSE,1,"Goal","Virgil van Dijk Assist: Andrew Robertson","2:1",NA
"26","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",30,FALSE,1,"Goal","Patrick Bamford","2:2",NA
"27","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",33,FALSE,1,"Goal","Mohamed Salah","3:2",NA
"28","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",58,FALSE,2,"Substitute","Fabinho for Naby Keïta","3:2",NA
"29","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",62,FALSE,2,"Substitute","Rodrigo for Patrick Bamford","3:2",NA
"30","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",62,FALSE,2,"Substitute","Tyler Roberts for Pablo Hernández","3:2",NA
"31","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",66,FALSE,2,"Substitute","Curtis Jones for Jordan Henderson","3:3",NA
"32","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",66,FALSE,2,"Goal","Mateusz Klich Assist: Hélder Costa","3:3",NA
"33","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",76,FALSE,2,"Yellow Card","Roberto Firmino","3:3",NA
"34","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Leeds United","Away",81,FALSE,2,"Substitute","Jamie Shackleton for Mateusz Klich","3:3",NA
"35","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",88,FALSE,2,"Penalty","Mohamed Salah Penalty Kick","4:3",NA
"36","Premier League","2020-09-12","Premier League (Matchweek 1)","Liverpool","4-3-3",4,2.7,"Mohamed Salah (P) · 4&rsquor; Virgil van Dijk · 20&rsquor; Mohamed Salah · 33&rsquor; Mohamed Salah (P) · 88&rsquor;","1","0","Leeds United","4-1-4-1",3,0.3,"Jack Harrison · 12&rsquor; Patrick Bamford · 30&rsquor; Mateusz Klich · 66&rsquor;","0","0","https://fbref.com/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League","Liverpool","Home",89,FALSE,2,"Substitute","Joël Matip for Trent Alexander-Arnold","4:3",NA
"37","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",13,FALSE,1,"Yellow Card","Isaac Hayden","0:0",NA
"38","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","West Ham United","Home",54,FALSE,2,"Yellow Card","Ryan Fredericks","0:0",NA
"39","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",56,FALSE,2,"Goal","Callum Wilson Assist: Jeff Hendrick","0:1",NA
"40","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","West Ham United","Home",67,FALSE,2,"Substitute","Andriy Yarmolenko for Mark Noble","0:1",NA
"41","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","West Ham United","Home",67,FALSE,2,"Substitute","Sébastien Haller for Pablo Fornals","0:1",NA
"42","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",68,FALSE,2,"Yellow Card","Javier Manquillo","0:1",NA
"43","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","West Ham United","Home",70,FALSE,2,"Yellow Card","Andriy Yarmolenko","0:1",NA
"44","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",75,FALSE,2,"Substitute","Joelinton for Allan Saint-Maximin","0:1",NA
"45","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",85,FALSE,2,"Substitute","Miguel Almirón for Callum Wilson","0:1",NA
"46","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",87,FALSE,2,"Goal","Jeff Hendrick Assist: Miguel Almirón","0:2",NA
"47","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","Newcastle United","Away",88,FALSE,2,"Substitute","Sean Longstaff for Andy Carroll","0:2",NA
"48","Premier League","2020-09-12","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1,"","2","0","Newcastle United","4-4-2",2,1.6,"Callum Wilson · 56&rsquor; Jeff Hendrick · 87&rsquor;","2","0","https://fbref.com/en/matches/78495ced/West-Ham-United-Newcastle-United-September-12-2020-Premier-League","West Ham United","Home",89,FALSE,2,"Substitute","Felipe Anderson for Jarrod Bowen","0:2",NA
"49","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","Leicester City","Away",16,FALSE,1,"Yellow Card","James Justin","0:0",NA
"50","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","Leicester City","Away",56,FALSE,2,"Goal","Timothy Castagne Assist: Dennis Praet","0:1",NA
"51","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","West Bromwich Albion","Home",60,FALSE,2,"Substitute","Hal Robson-Kanu for Callum Robinson","0:1",NA
"52","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","West Bromwich Albion","Home",63,FALSE,2,"Yellow Card","Semi Ajayi","0:1",NA
"53","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","Leicester City","Away",67,FALSE,2,"Substitute","Marc Albrighton for Ayoze Pérez","0:1",NA
"54","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","West Bromwich Albion","Home",68,FALSE,2,"Substitute","Kyle Edwards for Romaine Sawyers","0:1",NA
"55","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","West Bromwich Albion","Home",69,FALSE,2,"Substitute","Rekeem Harper for Darnell Furlong","0:1",NA
"56","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","Leicester City","Away",74,FALSE,2,"Penalty","Jamie Vardy Penalty Kick","0:2",NA
"57","Premier League","2020-09-13","Premier League (Matchweek 1)","West Bromwich Albion","5-4-1",0,0.4,"","1","0","Leicester City","4-1-4-1",3,2.8,"Timothy Castagne · 56&rsquor; Jamie Vardy (P) · 74&rsquor; Jamie Vardy (P) · 84&rsquor;","1","0","https://fbref.com/en/matches/7dd01ca9/West-Bromwich-Albion-Leicester-City-September-13-2020-Premier-League","Leicester City","Away",75,FALSE,2,"Substitute","James Maddison for Dennis Praet","0:2",NA
