"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"38","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Brighton & Hove Albion","Away",46,FALSE,2,"Substitute","Adam Lallana for Enock Mwepu","1:0",NA
"39","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",70,FALSE,2,"Substitute","Ashley Barnes for Jay Rodriguez","1:0",NA
"40","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Brighton & Hove Albion","Away",72,FALSE,2,"Substitute","Jakub Moder for Steven Alzate","1:0",NA
"41","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Brighton & Hove Albion","Away",73,FALSE,2,"Goal","Neal Maupay Assist: Jakub Moder","1:1",NA
"42","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Brighton & Hove Albion","Away",76,FALSE,2,"Substitute","Alexis Mac Allister for Leandro Trossard","1:1",NA
"43","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Brighton & Hove Albion","Away",78,FALSE,2,"Goal","Alexis Mac Allister Assist: Pascal Groß","1:2",NA
"44","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",79,FALSE,2,"Substitute","Josh Brownhill for Dwight McNeil","1:2",NA
"45","Premier League","2021-08-14","Premier League (Matchweek 1)","Burnley","4-4-2",1,1.4,"James Tarkowski · 2&rsquor;","2","0","Brighton & Hove Albion","4-1-4-1",2,1.4,"Neal Maupay · 73&rsquor; Alexis Mac Allister · 78&rsquor;","1","0","https://fbref.com/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League","Burnley","Home",85,FALSE,2,"Substitute","Matěj Vydra for Jack Cork","1:2",NA
"46","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",27,FALSE,1,"Goal","Marcos Alonso","1:0",NA
"47","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",40,FALSE,1,"Goal","Christian Pulisic","2:0",NA
"48","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Crystal Palace","Away",57,FALSE,2,"Substitute","Christian Benteke for Jean-Philippe Mateta","2:0",NA
"49","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Crystal Palace","Away",57,FALSE,2,"Substitute","Joachim Andersen for Jeffrey Schlupp","2:0",NA
"50","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",58,FALSE,2,"Goal","Trevoh Chalobah Assist: Mateo Kovačić","3:0",NA
"51","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",67,FALSE,2,"Substitute","Reece James for César Azpilicueta","3:0",NA
"52","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Crystal Palace","Away",77,FALSE,2,"Substitute","Jesuran Rak Sakyi for Jaïro Riedewald","3:0",NA
"53","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",82,FALSE,2,"Substitute","Kai Havertz for Christian Pulisic","3:0",NA
"54","Premier League","2021-08-14","Premier League (Matchweek 1)","Chelsea","3-4-3",3,0.8,"Marcos Alonso · 27&rsquor; Christian Pulisic · 40&rsquor; Trevoh Chalobah · 58&rsquor;","0","0","Crystal Palace","4-4-2",0,0.4,"","0","0","https://fbref.com/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League","Chelsea","Home",86,FALSE,2,"Substitute","Emerson Palmieri for Marcos Alonso","3:0",NA
"55","Premier League","2021-08-14","Premier League (Matchweek 1)","Watford","4-1-4-1",3,1.3,"Emmanuel Dennis · 10&rsquor; Ismaila Sarr · 42&rsquor; Cucho · 67&rsquor;","3","0","Aston Villa","4-2-3-1",2,1.3,"John McGinn · 70&rsquor; Danny Ings (P) · 90+7&rsquor;","1","0","https://fbref.com/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League","Watford","Home",10,FALSE,1,"Goal","Emmanuel Dennis","1:0",NA
"56","Premier League","2021-08-14","Premier League (Matchweek 1)","Watford","4-1-4-1",3,1.3,"Emmanuel Dennis · 10&rsquor; Ismaila Sarr · 42&rsquor; Cucho · 67&rsquor;","3","0","Aston Villa","4-2-3-1",2,1.3,"John McGinn · 70&rsquor; Danny Ings (P) · 90+7&rsquor;","1","0","https://fbref.com/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League","Watford","Home",23,FALSE,1,"Yellow Card","Juraj Kucka","1:0",NA
"57","Premier League","2021-08-14","Premier League (Matchweek 1)","Watford","4-1-4-1",3,1.3,"Emmanuel Dennis · 10&rsquor; Ismaila Sarr · 42&rsquor; Cucho · 67&rsquor;","3","0","Aston Villa","4-2-3-1",2,1.3,"John McGinn · 70&rsquor; Danny Ings (P) · 90+7&rsquor;","1","0","https://fbref.com/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League","Watford","Home",42,FALSE,1,"Goal","Ismaila Sarr Assist: Emmanuel Dennis","2:0",NA
