"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"12","Premier League","2014-08-16","Premier League (Matchweek 1)","Manchester United","3-4-1-2",1,NA,"Wayne Rooney · 53&rsquor;","2","0","Swansea City","4-2-3-1",2,NA,"Ki Sung-yueng · 28&rsquor; Gylfi Sigurðsson · 73&rsquor;","4","0","https://fbref.com/en/matches/d192bd78/Manchester-United-Swansea-City-August-16-2014-Premier-League","Swansea City","Away",77,FALSE,2,"Substitute","Bafétimbi Gomis for Wilfried Bony","1:2",NA
"13","Premier League","2014-08-16","Premier League (Matchweek 1)","Manchester United","3-4-1-2",1,NA,"Wayne Rooney · 53&rsquor;","2","0","Swansea City","4-2-3-1",2,NA,"Ki Sung-yueng · 28&rsquor; Gylfi Sigurðsson · 73&rsquor;","4","0","https://fbref.com/en/matches/d192bd78/Manchester-United-Swansea-City-August-16-2014-Premier-League","Swansea City","Away",82,FALSE,2,"Yellow Card","Ki Sung-yueng","1:2",NA
"14","Premier League","2014-08-16","Premier League (Matchweek 1)","Manchester United","3-4-1-2",1,NA,"Wayne Rooney · 53&rsquor;","2","0","Swansea City","4-2-3-1",2,NA,"Ki Sung-yueng · 28&rsquor; Gylfi Sigurðsson · 73&rsquor;","4","0","https://fbref.com/en/matches/d192bd78/Manchester-United-Swansea-City-August-16-2014-Premier-League","Manchester United","Home",83,FALSE,2,"Yellow Card","Tyler Blackett","1:2",NA
"15","Premier League","2014-08-16","Premier League (Matchweek 1)","Manchester United","3-4-1-2",1,NA,"Wayne Rooney · 53&rsquor;","2","0","Swansea City","4-2-3-1",2,NA,"Ki Sung-yueng · 28&rsquor; Gylfi Sigurðsson · 73&rsquor;","4","0","https://fbref.com/en/matches/d192bd78/Manchester-United-Swansea-City-August-16-2014-Premier-League","Manchester United","Home",86,FALSE,2,"Yellow Card","Ashley Young","1:2",NA
"16","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",14,FALSE,1,"Yellow Card","Ashley Westwood","0:0",NA
"17","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",50,FALSE,2,"Goal","Andreas Weimann","0:1",NA
"18","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Stoke City","Home",70,FALSE,2,"Substitute","Peter Crouch for Mame Biram Diouf","0:1",NA
"19","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",71,FALSE,2,"Substitute","Jack Grealish for Charles N'Zogbia","0:1",NA
"20","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",81,FALSE,2,"Yellow Card","Alan Hutton","0:1",NA
"21","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Stoke City","Home",82,FALSE,2,"Substitute","Charlie Adam for Glenn Whelan","0:1",NA
"22","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",82,FALSE,2,"Substitute","Leandro Bacuna for Andreas Weimann","0:1",NA
"23","Premier League","2014-08-16","Premier League (Matchweek 1)","Stoke City","4-2-3-1",0,NA,"","0","0","Aston Villa","4-2-3-1",1,NA,"Andreas Weimann · 50&rsquor;","3","0","https://fbref.com/en/matches/0a235dd1/Stoke-City-Aston-Villa-August-16-2014-Premier-League","Aston Villa","Away",86,FALSE,2,"Yellow Card","Gabby Agbonlahor","0:1",NA
"24","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Everton","Away",21,FALSE,1,"Goal","Aiden McGeady","0:1",NA
"25","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",22,FALSE,1,"Goal","Leonardo Ulloa","1:1",NA
"26","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",39,FALSE,1,"Substitute","Dean Hammond for Danny Drinkwater","1:1",NA
"27","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Everton","Away",45,FALSE,1,"Goal","Steven Naismith Assist: Steven Pienaar","1:2",NA
"28","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",64,FALSE,2,"Substitute","Jeffrey Schlupp for Anthony Knockaert","1:2",NA
"29","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Everton","Away",68,FALSE,2,"Yellow Card","Gareth Barry","1:2",NA
"30","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",71,FALSE,2,"Yellow Card","Liam Moore","1:2",NA
"31","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",78,FALSE,2,"Substitute","Chris Wood for Leonardo Ulloa","1:2",NA
"32","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Everton","Away",81,FALSE,2,"Substitute","Kevin Mirallas for Steven Pienaar","1:2",NA
"33","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Everton","Away",84,FALSE,2,"Substitute","Séamus Coleman for Aiden McGeady","1:2",NA
"34","Premier League","2014-08-16","Premier League (Matchweek 1)","Leicester City","4-4-2",2,NA,"Leonardo Ulloa · 22&rsquor; Chris Wood · 87&rsquor;","1","0","Everton","4-2-3-1",2,NA,"Aiden McGeady · 21&rsquor; Steven Naismith · 45&rsquor;","1","0","https://fbref.com/en/matches/36e3a824/Leicester-City-Everton-August-16-2014-Premier-League","Leicester City","Home",87,FALSE,2,"Goal","Chris Wood","2:2",NA
"35","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",26,FALSE,1,"Yellow Card","Curtis Davies","0:0",NA
"36","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",41,FALSE,1,"Substitute","Stephen Quinn for Robert Snodgrass","0:0",NA
"37","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",46,FALSE,2,"Substitute","Paul McShane for Alex Bruce","0:0",NA
"38","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",52,FALSE,2,"Goal","James Chester Assist: Stephen Quinn","0:1",NA
"39","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Queens Park Rangers","Home",68,FALSE,2,"Substitute","Matt Phillips for Danny Simpson","0:1",NA
"40","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Queens Park Rangers","Home",69,FALSE,2,"Substitute","Junior Hoilett for Alejandro Faurlín","0:1",NA
"41","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Queens Park Rangers","Home",69,FALSE,2,"Yellow Card","Richard Dunne","0:1",NA
"42","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Queens Park Rangers","Home",78,FALSE,2,"Substitute","Bobby Zamora for Richard Dunne","0:1",NA
"43","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",79,FALSE,2,"Yellow Card","Nikica Jelavić","0:1",NA
"44","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Hull City","Away",82,FALSE,2,"Substitute","David Meyler for Tom Ince","0:1",NA
"45","Premier League","2014-08-16","Premier League (Matchweek 1)","Queens Park Rangers","3-5-2",0,NA,"","1","0","Hull City","3-4-3",1,NA,"James Chester · 52&rsquor;","2","0","https://fbref.com/en/matches/49405949/Queens-Park-Rangers-Hull-City-August-16-2014-Premier-League","Queens Park Rangers","Home",84,FALSE,2,"Penalty","Charlie Austin Penalty Miss","0:1",NA
"46","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","Tottenham Hotspur","Away",30,FALSE,1,"Red Card","Kyle Naughton","0:0",NA
"47","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",31,FALSE,1,"Penalty","Mark Noble Penalty Miss","0:0",NA
"48","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",54,FALSE,2,"Yellow Card","James Collins","0:0",NA
"49","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","Tottenham Hotspur","Away",61,FALSE,2,"Substitute","Lewis Holtby for Érik Lamela","0:0",NA
"50","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","Tottenham Hotspur","Away",61,FALSE,2,"Substitute","Andros Townsend for Aaron Lennon","0:0",NA
"51","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",62,FALSE,2,"Substitute","Guy Demel for Joey O'Brien","0:0",NA
"52","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",63,FALSE,2,"Second Yellow Card","James Collins","0:0",NA
"53","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",68,FALSE,2,"Substitute","Mohamed Diamé for Ricardo Vaz Tê","0:0",NA
"54","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",81,FALSE,2,"Substitute","Enner Valencia for Carlton Cole","0:0",NA
"55","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","Tottenham Hotspur","Away",82,FALSE,2,"Substitute","Harry Kane for Emmanuel Adebayor","0:0",NA
"56","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","West Ham United","Home",92,FALSE,2,"Yellow Card","Cheikhou Kouyaté","0:0",NA
"57","Premier League","2014-08-16","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,NA,"James Collins · 63&rsquor;","4","1","Tottenham Hotspur","4-2-3-1",1,NA,"Kyle Naughton · 30&rsquor; Eric Dier · 90+3&rsquor;","0","1","https://fbref.com/en/matches/5d6474b7/West-Ham-United-Tottenham-Hotspur-August-16-2014-Premier-League","Tottenham Hotspur","Away",93,FALSE,2,"Goal","Eric Dier","0:1",NA
"58","Premier League","2014-08-16","Premier League (Matchweek 1)","West Bromwich Albion","4-4-1-1",2,NA,"Saido Berahino (P) · 42&rsquor; Saido Berahino · 74&rsquor;","3","0","Sunderland","4-1-4-1",2,NA,"Lee Cattermole · 5&rsquor; Seb Larsson · 85&rsquor;","1","0","https://fbref.com/en/matches/d7504871/West-Bromwich-Albion-Sunderland-August-16-2014-Premier-League","Sunderland","Away",5,FALSE,1,"Goal","Lee Cattermole","0:1",NA
"59","Premier League","2014-08-16","Premier League (Matchweek 1)","West Bromwich Albion","4-4-1-1",2,NA,"Saido Berahino (P) · 42&rsquor; Saido Berahino · 74&rsquor;","3","0","Sunderland","4-1-4-1",2,NA,"Lee Cattermole · 5&rsquor; Seb Larsson · 85&rsquor;","1","0","https://fbref.com/en/matches/d7504871/West-Bromwich-Albion-Sunderland-August-16-2014-Premier-League","West Bromwich Albion","Home",10,FALSE,1,"Yellow Card","Craig Dawson","0:1",NA
"60","Premier League","2014-08-16","Premier League (Matchweek 1)","West Bromwich Albion","4-4-1-1",2,NA,"Saido Berahino (P) · 42&rsquor; Saido Berahino · 74&rsquor;","3","0","Sunderland","4-1-4-1",2,NA,"Lee Cattermole · 5&rsquor; Seb Larsson · 85&rsquor;","1","0","https://fbref.com/en/matches/d7504871/West-Bromwich-Albion-Sunderland-August-16-2014-Premier-League","West Bromwich Albion","Home",29,FALSE,1,"Yellow Card","Graham Dorrans","0:1",NA
"61","Premier League","2014-08-16","Premier League (Matchweek 1)","West Bromwich Albion","4-4-1-1",2,NA,"Saido Berahino (P) · 42&rsquor; Saido Berahino · 74&rsquor;","3","0","Sunderland","4-1-4-1",2,NA,"Lee Cattermole · 5&rsquor; Seb Larsson · 85&rsquor;","1","0","https://fbref.com/en/matches/d7504871/West-Bromwich-Albion-Sunderland-August-16-2014-Premier-League","West Bromwich Albion","Home",31,FALSE,1,"Yellow Card","Jonas Olsson","0:1",NA
"62","Premier League","2014-08-16","Premier League (Matchweek 1)","West Bromwich Albion","4-4-1-1",2,NA,"Saido Berahino (P) · 42&rsquor; Saido Berahino · 74&rsquor;","3","0","Sunderland","4-1-4-1",2,NA,"Lee Cattermole · 5&rsquor; Seb Larsson · 85&rsquor;","1","0","https://fbref.com/en/matches/d7504871/West-Bromwich-Albion-Sunderland-August-16-2014-Premier-League","West Bromwich Albion","Home",42,FALSE,1,"Penalty","Saido Berahino Penalty Kick","1:1",NA
