"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"11","Premier League","2018-08-10","Premier League (Matchweek 1)","Manchester United","4-3-3",2,1.5,"Paul Pogba (P) · 3&rsquor; Luke Shaw · 83&rsquor;","2","0","Leicester City","4-2-3-1",1,1.8,"Jamie Vardy · 90+2&rsquor;","1","0","https://fbref.com/en/matches/3ae83896/Manchester-United-Leicester-City-August-10-2018-Premier-League","Manchester United","Home",84,FALSE,2,"Substitute","Marouane Fellaini for Paul Pogba","2:0",NA
"12","Premier League","2018-08-10","Premier League (Matchweek 1)","Manchester United","4-3-3",2,1.5,"Paul Pogba (P) · 3&rsquor; Luke Shaw · 83&rsquor;","2","0","Leicester City","4-2-3-1",1,1.8,"Jamie Vardy · 90+2&rsquor;","1","0","https://fbref.com/en/matches/3ae83896/Manchester-United-Leicester-City-August-10-2018-Premier-League","Leicester City","Away",92,FALSE,2,"Goal","Jamie Vardy","2:1",NA
"13","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",8,FALSE,1,"Goal","Jan Vertonghen Assist: Davinson Sánchez","0:1",NA
"14","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",11,FALSE,1,"Goal","Joselu Assist: Matt Ritchie","1:1",NA
"15","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",18,FALSE,1,"Goal","Dele Alli Assist: Serge Aurier","1:2",NA
"16","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",42,FALSE,1,"Yellow Card","Eric Dier","1:2",NA
"17","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",58,FALSE,2,"Yellow Card","Joselu","1:2",NA
"18","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",59,FALSE,2,"Substitute","Salomón Rondón for Joselu","1:2",NA
"19","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",68,FALSE,2,"Substitute","Mousa Dembélé for Lucas Moura","1:2",NA
"20","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",68,FALSE,2,"Yellow Card","Harry Kane","1:2",NA
"21","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",69,FALSE,2,"Substitute","Christian Atsu for Matt Ritchie","1:2",NA
"22","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",80,FALSE,2,"Substitute","Son Heung-min for Dele Alli","1:2",NA
"23","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",81,FALSE,2,"Substitute","Yoshinori Mutō for Ayoze Pérez","1:2",NA
"24","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Tottenham Hotspur","Away",88,FALSE,2,"Substitute","Luke Amos for Eric Dier","1:2",NA
"25","Premier League","2018-08-11","Premier League (Matchweek 1)","Newcastle United","4-4-1-1",1,1,"Joselu · 11&rsquor;","2","0","Tottenham Hotspur","4-3-2-1",2,2,"Jan Vertonghen · 8&rsquor; Dele Alli · 18&rsquor;","2","0","https://fbref.com/en/matches/dce15e01/Newcastle-United-Tottenham-Hotspur-August-11-2018-Premier-League","Newcastle United","Home",94,FALSE,2,"Yellow Card","Mohamed Diamé","1:2",NA
"26","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Fulham","Home",34,FALSE,1,"Yellow Card","Kevin McDonald","0:0",NA
"27","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",40,FALSE,1,"Yellow Card","Wilfried Zaha","0:0",NA
"28","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",41,FALSE,1,"Goal","Jeffrey Schlupp Assist: Patrick van Aanholt","0:1",NA
"29","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Fulham","Home",61,FALSE,2,"Substitute","Aboubakar Kamara for André Schürrle","0:1",NA
"30","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Fulham","Home",71,FALSE,2,"Substitute","Luciano Vietto for Joe Bryan","0:1",NA
"31","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",74,FALSE,2,"Yellow Card","Jeffrey Schlupp","0:1",NA
"32","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",79,FALSE,2,"Goal","Wilfried Zaha Assist: Aaron Wan-Bissaka","0:2",NA
"33","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Fulham","Home",82,FALSE,2,"Substitute","Stefan Johansen for Jean Seri","0:2",NA
"34","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",83,FALSE,2,"Substitute","Alexander Sørloth for Christian Benteke","0:2",NA
"35","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",88,FALSE,2,"Substitute","Cheikhou Kouyaté for Andros Townsend","0:2",NA
"36","Premier League","2018-08-11","Premier League (Matchweek 1)","Fulham","4-3-3",0,0.7,"","1","0","Crystal Palace","4-4-2",2,1,"Jeffrey Schlupp · 41&rsquor; Wilfried Zaha · 79&rsquor;","2","0","https://fbref.com/en/matches/30875601/Fulham-Crystal-Palace-August-11-2018-Premier-League","Crystal Palace","Away",92,FALSE,2,"Substitute","Pape Souaré for Patrick van Aanholt","0:2",NA
"37","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Cardiff City","Away",3,FALSE,1,"Yellow Card","Lee Peltier","0:0",NA
"38","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",24,FALSE,1,"Goal","Ryan Fraser Assist: Callum Wilson","1:0",NA
"39","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",34,FALSE,1,"Penalty","Callum Wilson Penalty saved by Neil Etheridge","1:0",NA
"40","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",43,FALSE,1,"Yellow Card","Charlie Daniels","1:0",NA
"41","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Cardiff City","Away",62,FALSE,2,"Substitute","Danny Ward for Callum Paterson","1:0",NA
"42","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Cardiff City","Away",63,FALSE,2,"Substitute","Josh Murphy for Nathaniel Mendez-Laing","1:0",NA
"43","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",67,FALSE,2,"Substitute","Simon Francis for David Brooks","1:0",NA
"44","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Cardiff City","Away",88,FALSE,2,"Substitute","Gary Madine for Bobby Reid","1:0",NA
"45","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",91,FALSE,2,"Goal","Callum Wilson Assist: Simon Francis","2:0",NA
"46","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",93,FALSE,2,"Substitute","Jermain Defoe for Adam Smith","2:0",NA
"47","Premier League","2018-08-11","Premier League (Matchweek 1)","Bournemouth","4-4-2",2,2.2,"Ryan Fraser · 24&rsquor; Callum Wilson · 90+1&rsquor;","1","0","Cardiff City","4-1-4-1",0,1.4,"","1","0","https://fbref.com/en/matches/352f5574/Bournemouth-Cardiff-City-August-11-2018-Premier-League","Bournemouth","Home",94,FALSE,2,"Substitute","Lys Mousset for Callum Wilson","2:0",NA
"48","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Brighton & Hove Albion","Away",18,FALSE,1,"Yellow Card","Dale Stephens","0:0",NA
"49","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Brighton & Hove Albion","Away",26,FALSE,1,"Substitute","Gaëtan Bong for Bruno","0:0",NA
"50","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",35,FALSE,1,"Goal","Roberto Pereyra Assist: José Holebas","1:0",NA
"51","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",54,FALSE,2,"Goal","Roberto Pereyra Assist: José Holebas","2:0",NA
"52","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Brighton & Hove Albion","Away",60,FALSE,2,"Substitute","Yves Bissouma for Pascal Groß","2:0",NA
"53","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",64,FALSE,2,"Yellow Card","Étienne Capoue","2:0",NA
"54","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Brighton & Hove Albion","Away",71,FALSE,2,"Substitute","Alireza Jahanbakhsh for Solly March","2:0",NA
"55","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",73,FALSE,2,"Yellow Card","José Holebas","2:0",NA
"56","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",74,FALSE,2,"Substitute","Isaac Success for Andre Gray","2:0",NA
"57","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",81,FALSE,2,"Substitute","Ken Sema for Will Hughes","2:0",NA
"58","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Brighton & Hove Albion","Away",81,FALSE,2,"Yellow Card","Bernardo","2:0",NA
"59","Premier League","2018-08-11","Premier League (Matchweek 1)","Watford","4-2-2-2",2,1.2,"Roberto Pereyra · 35&rsquor; Roberto Pereyra · 54&rsquor;","2","0","Brighton & Hove Albion","4-4-1-1",0,0.3,"","2","0","https://fbref.com/en/matches/b3a7c703/Watford-Brighton-and-Hove-Albion-August-11-2018-Premier-League","Watford","Home",87,FALSE,2,"Substitute","Kiko Femenía for Roberto Pereyra","2:0",NA
"60","Premier League","2018-08-11","Premier League (Matchweek 1)","Huddersfield Town","3-5-1-1",0,0.3,"","2","0","Chelsea","4-3-3",3,1.9,"N'Golo Kanté · 34&rsquor; Jorginho (P) · 45&rsquor; Pedro · 80&rsquor;","1","0","https://fbref.com/en/matches/d82a37a7/Huddersfield-Town-Chelsea-August-11-2018-Premier-League","Chelsea","Away",34,FALSE,1,"Goal","N'Golo Kanté Assist: Willian","0:1",NA
"61","Premier League","2018-08-11","Premier League (Matchweek 1)","Huddersfield Town","3-5-1-1",0,0.3,"","2","0","Chelsea","4-3-3",3,1.9,"N'Golo Kanté · 34&rsquor; Jorginho (P) · 45&rsquor; Pedro · 80&rsquor;","1","0","https://fbref.com/en/matches/d82a37a7/Huddersfield-Town-Chelsea-August-11-2018-Premier-League","Huddersfield Town","Home",44,FALSE,1,"Yellow Card","Christopher Schindler","0:1",NA
"62","Premier League","2018-08-11","Premier League (Matchweek 1)","Huddersfield Town","3-5-1-1",0,0.3,"","2","0","Chelsea","4-3-3",3,1.9,"N'Golo Kanté · 34&rsquor; Jorginho (P) · 45&rsquor; Pedro · 80&rsquor;","1","0","https://fbref.com/en/matches/d82a37a7/Huddersfield-Town-Chelsea-August-11-2018-Premier-League","Chelsea","Away",45,FALSE,1,"Penalty","Jorginho Penalty Kick","0:2",NA
