"","League","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"1","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Sunderland","Away",63,FALSE,2,"Substitute","Louis Saha for Stéphane Sessègnon","0:0",NA
"2","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Arsenal","Home",64,FALSE,2,"Substitute","Olivier Giroud for Lukas Podolski","0:0",NA
"3","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Sunderland","Away",68,FALSE,2,"Substitute","Ahmed Elmohamady for Fraizer Campbell","0:0",NA
"4","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Arsenal","Home",69,FALSE,2,"Substitute","Aaron Ramsey for Abou Diaby","0:0",NA
"5","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Arsenal","Home",77,FALSE,2,"Substitute","Andrey Arshavin for Theo Walcott","0:0",NA
"6","Premier League","Premier League (Matchweek 1)","Arsenal","4-2-3-1",0,NA,"","0","0","Sunderland","4-5-1",0,NA,"","0","0","https://fbref.com/en/matches/00377122/Arsenal-Sunderland-August-18-2012-Premier-League","Sunderland","Away",78,FALSE,2,"Substitute","David Meyler for Seb Larsson","0:0",NA
"7","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",43,FALSE,1,"Goal","Zoltán Gera","1:0",NA
"8","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","Liverpool","Away",58,FALSE,2,"Red Card","Daniel Agger","1:0",NA
"9","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","Liverpool","Away",60,FALSE,2,"Substitute","Jamie Carragher for Stewart Downing","1:0",NA
"10","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",64,FALSE,2,"Penalty","Peter Odemwingie Penalty Kick","2:0",NA
"11","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",68,FALSE,2,"Substitute","Marc-Antoine Fortuné for Shane Long","2:0",NA
"12","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",68,FALSE,2,"Substitute","Romelu Lukaku for Zoltán Gera","2:0",NA
"13","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","Liverpool","Away",68,FALSE,2,"Substitute","Joe Cole for Lucas Leiva","2:0",NA
"14","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",77,FALSE,2,"Goal","Romelu Lukaku","3:0",NA
"15","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","Liverpool","Away",79,FALSE,2,"Substitute","Andy Carroll for Joe Cole","3:0",NA
"16","Premier League","Premier League (Matchweek 1)","West Bromwich Albion","4-2-3-1",3,NA,"Zoltán Gera · 43&rsquor; Peter Odemwingie (P) · 64&rsquor; Romelu Lukaku · 77&rsquor;","1","0","Liverpool","4-2-3-1",0,NA,"Daniel Agger · 58&rsquor;","3","1","https://fbref.com/en/matches/14bddc92/West-Bromwich-Albion-Liverpool-August-18-2012-Premier-League","West Bromwich Albion","Home",82,FALSE,2,"Substitute","Chris Brunt for James Morrison","3:0",NA
"17","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","West Ham United","Home",40,FALSE,1,"Goal","Kevin Nolan","1:0",NA
"18","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","Aston Villa","Away",61,FALSE,2,"Substitute","Andreas Weimann for Brett Holman","1:0",NA
"19","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","West Ham United","Home",71,FALSE,2,"Substitute","Joey O'Brien for George McCartney","1:0",NA
"20","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","West Ham United","Home",73,FALSE,2,"Substitute","James Tomkins for Kevin Nolan","1:0",NA
"21","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","Aston Villa","Away",74,FALSE,2,"Substitute","Gary Gardner for Charles N'Zogbia","1:0",NA
"22","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","Aston Villa","Away",77,FALSE,2,"Substitute","Barry Bannan for Fabian Delph","1:0",NA
"23","Premier League","Premier League (Matchweek 1)","West Ham United","4-3-3",1,NA,"Kevin Nolan · 40&rsquor;","0","0","Aston Villa","4-2-3-1",0,NA,"","1","0","https://fbref.com/en/matches/2807d2ca/West-Ham-United-Aston-Villa-August-18-2012-Premier-League","West Ham United","Home",81,FALSE,2,"Substitute","Modibo Maïga for Carlton Cole","1:0",NA
"24","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Stoke City","Away",34,FALSE,1,"Goal","Michael Kightly","0:1",NA
"25","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Reading","Home",67,FALSE,2,"Substitute","Garath McCleary for Hal Robson-Kanu","0:1",NA
"26","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Stoke City","Away",75,FALSE,2,"Substitute","Cameron Jerome for Michael Kightly","0:1",NA
"27","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Reading","Home",77,FALSE,2,"Substitute","Noel Hunt for Pavel Pogrebnyak","0:1",NA
"28","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Stoke City","Away",80,FALSE,2,"Substitute","Rory Delap for Matthew Etherington","0:1",NA
"29","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Stoke City","Away",86,FALSE,2,"Substitute","Wilson Palacios for Glenn Whelan","0:1",NA
"30","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Stoke City","Away",89,FALSE,2,"Second Yellow Card","Dean Whitehead","0:1",NA
"31","Premier League","Premier League (Matchweek 1)","Reading","4-4-2",1,NA,"Adam le Fondre (P) · 90&rsquor;","2","0","Stoke City","4-4-1-1",1,NA,"Michael Kightly · 34&rsquor; Dean Whitehead · 89&rsquor;","6","2","https://fbref.com/en/matches/2935ff37/Reading-Stoke-City-August-18-2012-Premier-League","Reading","Home",90,FALSE,2,"Penalty","Adam le Fondre Penalty Kick","1:1",NA
"32","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",8,FALSE,1,"Goal","Michu","0:1",NA
"33","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",53,FALSE,2,"Goal","Michu","0:2",NA
"34","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",63,FALSE,2,"Goal","Nathan Dyer","0:3",NA
"35","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Queens Park Rangers","Home",64,FALSE,2,"Substitute","Shaun Wright-Phillips for Clint Hill","0:3",NA
"36","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",70,FALSE,2,"Substitute","Kemy Agustien for Jonathan de Guzmán","0:3",NA
"37","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",71,FALSE,2,"Goal","Nathan Dyer","0:4",NA
"38","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Queens Park Rangers","Home",77,FALSE,2,"Substitute","Andrew Johnson for Djibril Cissé","0:4",NA
"39","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",77,FALSE,2,"Substitute","Scott Sinclair for Nathan Dyer","0:4",NA
"40","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",81,FALSE,2,"Goal","Scott Sinclair","0:5",NA
"41","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Swansea City","Away",84,FALSE,2,"Substitute","Mark Gower for Michu","0:5",NA
"42","Premier League","Premier League (Matchweek 1)","Queens Park Rangers","4-2-3-1",0,NA,"","2","0","Swansea City","4-3-3",5,NA,"Michu · 8&rsquor; Michu · 53&rsquor; Nathan Dyer · 63&rsquor; Nathan Dyer · 71&rsquor; Scott Sinclair · 81&rsquor;","2","0","https://fbref.com/en/matches/73fa966e/Queens-Park-Rangers-Swansea-City-August-18-2012-Premier-League","Queens Park Rangers","Home",86,FALSE,2,"Substitute","Shaun Derry for Samba Diakité","0:5",NA
"43","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Newcastle United","Home",54,FALSE,2,"Goal","Demba Ba","1:0",NA
"44","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Tottenham Hotspur","Away",68,FALSE,2,"Substitute","Rafael van der Vaart for Gylfi Sigurðsson","1:0",NA
"45","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Newcastle United","Home",71,FALSE,2,"Substitute","Vurnon Anita for Yohan Cabaye","1:0",NA
"46","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Tottenham Hotspur","Away",76,FALSE,2,"Goal","Jermain Defoe","1:1",NA
"47","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Newcastle United","Home",80,FALSE,2,"Penalty","Hatem Ben Arfa Penalty Kick","2:1",NA
"48","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Newcastle United","Home",85,FALSE,2,"Substitute","Gabriel Obertan for Demba Ba","2:1",NA
"49","Premier League","Premier League (Matchweek 1)","Newcastle United","4-4-2",2,NA,"Demba Ba · 54&rsquor; Hatem Ben Arfa (P) · 80&rsquor;","2","0","Tottenham Hotspur","4-2-3-1",1,NA,"Jermain Defoe · 76&rsquor;","2","0","https://fbref.com/en/matches/ad58ac95/Newcastle-United-Tottenham-Hotspur-August-18-2012-Premier-League","Tottenham Hotspur","Away",85,FALSE,2,"Substitute","Harry Kane for Sandro","2:1",NA
"50","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",26,FALSE,1,"Goal","Damien Duff","1:0",NA
"51","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",41,FALSE,1,"Goal","Mladen Petrić","2:0",NA
"52","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Norwich City","Away",46,FALSE,2,"Substitute","Steve Morison for Andrew Surman","2:0",NA
"53","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",54,FALSE,2,"Goal","Mladen Petrić","3:0",NA
"54","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Norwich City","Away",56,FALSE,2,"Substitute","Elliott Bennett for Robert Snodgrass","3:0",NA
"55","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",66,FALSE,2,"Goal","Alexander Kačaniklić","4:0",NA
"56","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",68,FALSE,2,"Substitute","Hugo Rodallega for Mladen Petrić","4:0",NA
"57","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",74,FALSE,2,"Substitute","Pajtim Kasami for Damien Duff","4:0",NA
"58","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Norwich City","Away",77,FALSE,2,"Substitute","Wes Hoolahan for Grant Holt","4:0",NA
"59","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",81,FALSE,2,"Substitute","Steve Sidwell for Bryan Ruiz","4:0",NA
"60","Premier League","Premier League (Matchweek 1)","Fulham","4-4-1-1",5,NA,"Damien Duff · 26&rsquor; Mladen Petrić · 41&rsquor; Mladen Petrić · 54&rsquor; Alexander Kačaniklić · 66&rsquor; Steve Sidwell (P) · 87&rsquor;","0","0","Norwich City","4-4-1-1",0,NA,"","0","0","https://fbref.com/en/matches/d63657b1/Fulham-Norwich-City-August-18-2012-Premier-League","Fulham","Home",87,FALSE,2,"Penalty","Steve Sidwell Penalty Kick","5:0",NA
"61","Premier League","Premier League (Matchweek 1)","Manchester City","4-4-2",3,NA,"Carlos Tevez · 40&rsquor; Edin Džeko · 72&rsquor; Samir Nasri · 80&rsquor;","1","0","Southampton","4-1-4-1",2,NA,"Rickie Lambert · 59&rsquor; Steven Davis · 68&rsquor;","2","0","https://fbref.com/en/matches/1c99515c/Manchester-City-Southampton-August-19-2012-Premier-League","Manchester City","Home",14,FALSE,1,"Substitute","Edin Džeko for Sergio Agüero","0:0",NA
