"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Event_Time","Is_Pens","Event_Half","Event_Type","Event_Players","Score_Progression","Penalty_Number"
"11","Premier League","2019-08-09","Premier League (Matchweek 1)","Liverpool","4-3-3",4,1.8,"Grant Hanley (OG) · 7&rsquor; Mohamed Salah · 19&rsquor; Virgil van Dijk · 28&rsquor; Divock Origi · 42&rsquor;","0","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 64&rsquor;","2","0","https://fbref.com/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League","Liverpool","Home",74,FALSE,2,"Substitute","Sadio Mané for Divock Origi","4:1",NA
"12","Premier League","2019-08-09","Premier League (Matchweek 1)","Liverpool","4-3-3",4,1.8,"Grant Hanley (OG) · 7&rsquor; Mohamed Salah · 19&rsquor; Virgil van Dijk · 28&rsquor; Divock Origi · 42&rsquor;","0","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 64&rsquor;","2","0","https://fbref.com/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League","Norwich City","Away",83,FALSE,2,"Substitute","Josip Drmić for Teemu Pukki","4:1",NA
"13","Premier League","2019-08-09","Premier League (Matchweek 1)","Liverpool","4-3-3",4,1.8,"Grant Hanley (OG) · 7&rsquor; Mohamed Salah · 19&rsquor; Virgil van Dijk · 28&rsquor; Divock Origi · 42&rsquor;","0","0","Norwich City","4-2-3-1",1,0.9,"Teemu Pukki · 64&rsquor;","2","0","https://fbref.com/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League","Liverpool","Home",86,FALSE,2,"Substitute","James Milner for Roberto Firmino","4:1",NA
"14","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",25,FALSE,1,"Goal","Gabriel Jesus Assist: Kyle Walker","0:1",NA
"15","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","West Ham United","Home",46,FALSE,2,"Substitute","Pablo Fornals for Michail Antonio","0:1",NA
"16","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",51,FALSE,2,"Goal","Raheem Sterling Assist: Kevin De Bruyne","0:2",NA
"17","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","West Ham United","Home",56,FALSE,2,"Substitute","Robert Snodgrass for Jack Wilshere","0:2",NA
"18","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","West Ham United","Home",61,FALSE,2,"Yellow Card","Fabián Balbuena","0:2",NA
"19","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","West Ham United","Home",62,FALSE,2,"Yellow Card","Felipe Anderson","0:2",NA
"20","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","West Ham United","Home",66,FALSE,2,"Substitute","Javier Hernández for Felipe Anderson","0:2",NA
"21","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",69,FALSE,2,"Substitute","Sergio Agüero for Gabriel Jesus","0:2",NA
"22","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",75,FALSE,2,"Goal","Raheem Sterling Assist: Riyad Mahrez","0:3",NA
"23","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",79,FALSE,2,"Substitute","İlkay Gündoğan for Kevin De Bruyne","0:3",NA
"24","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",80,FALSE,2,"Substitute","Phil Foden for David Silva","0:3",NA
"25","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",86,FALSE,2,"Penalty","Sergio Agüero Penalty Kick","0:4",NA
"26","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",87,FALSE,2,"Yellow Card","Kyle Walker","0:4",NA
"27","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",91,FALSE,2,"Goal","Raheem Sterling Assist: Riyad Mahrez","0:5",NA
"28","Premier League","2019-08-10","Premier League (Matchweek 1)","West Ham United","4-2-3-1",0,1.1,"","2","0","Manchester City","4-3-3",5,3.2,"Gabriel Jesus · 25&rsquor; Raheem Sterling · 51&rsquor; Raheem Sterling · 75&rsquor; Sergio Agüero (P) · 86&rsquor; Raheem Sterling · 90+1&rsquor;","2","0","https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League","Manchester City","Away",93,FALSE,2,"Yellow Card","Raheem Sterling","0:5",NA
"29","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Burnley","Home",63,FALSE,2,"Goal","Ashley Barnes Assist: Erik Pieters","1:0",NA
"30","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Southampton","Away",66,FALSE,2,"Substitute","Michael Obafemi for Danny Ings","1:0",NA
"31","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Burnley","Home",70,FALSE,2,"Goal","Ashley Barnes Assist: Erik Pieters","2:0",NA
"32","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Southampton","Away",73,FALSE,2,"Substitute","Pierre Højbjerg for Jack Stephens","2:0",NA
"33","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Southampton","Away",73,FALSE,2,"Substitute","Sofiane Boufal for Che Adams","2:0",NA
"34","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Burnley","Home",75,FALSE,2,"Goal","Jóhann Berg Guðmundsson","3:0",NA
"35","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Burnley","Home",84,FALSE,2,"Substitute","Jay Rodriguez for Ashley Barnes","3:0",NA
"36","Premier League","2019-08-10","Premier League (Matchweek 1)","Burnley","4-4-2",3,0.9,"Ashley Barnes · 63&rsquor; Ashley Barnes · 70&rsquor; Jóhann Berg Guðmundsson · 75&rsquor;","0","0","Southampton","3-4-3",0,1.2,"","0","0","https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League","Burnley","Home",84,FALSE,2,"Substitute","Aaron Lennon for Dwight McNeil","3:0",NA
"37","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",28,FALSE,1,"Own Goal","Abdoulaye Doucouré Own Goal —","0:1",NA
"38","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Watford","Home",46,FALSE,2,"Substitute","Roberto Pereyra for Gerard Deulofeu","0:1",NA
"39","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",64,FALSE,2,"Substitute","Neal Maupay for Glenn Murray","0:1",NA
"40","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",64,FALSE,2,"Substitute","Florin Andone for Jürgen Locadia","0:1",NA
"41","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",65,FALSE,2,"Goal","Florin Andone Assist: Davy Pröpper","0:2",NA
"42","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Watford","Home",75,FALSE,2,"Substitute","Isaac Success for Andre Gray","0:2",NA
"43","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",77,FALSE,2,"Goal","Neal Maupay Assist: Lewis Dunk","0:3",NA
"44","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",88,FALSE,2,"Yellow Card","Lewis Dunk","0:3",NA
"45","Premier League","2019-08-10","Premier League (Matchweek 1)","Watford","4-2-2-2",0,0.7,"","0","0","Brighton & Hove Albion","3-4-3",3,0.8,"Abdoulaye Doucouré (OG) · 28&rsquor; Florin Andone · 65&rsquor; Neal Maupay · 77&rsquor;","1","0","https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League","Brighton & Hove Albion","Away",92,FALSE,2,"Substitute","Bernardo for Solly March","0:3",NA
"46","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Crystal Palace","Home",38,FALSE,1,"Yellow Card","Max Meyer","0:0",NA
"47","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",46,FALSE,1,"Substitute","Jean-Philippe Gbamin for André Gomes","0:0",NA
"48","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",52,FALSE,2,"Yellow Card","Bernard","0:0",NA
"49","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",54,FALSE,2,"Yellow Card","Morgan Schneiderlin","0:0",NA
"50","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Crystal Palace","Home",55,FALSE,2,"Yellow Card","Luka Milivojević","0:0",NA
"51","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Crystal Palace","Home",65,FALSE,2,"Substitute","Wilfried Zaha for Jordan Ayew","0:0",NA
"52","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",69,FALSE,2,"Substitute","Moise Kean for Dominic Calvert-Lewin","0:0",NA
"53","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",76,FALSE,2,"Second Yellow Card","Morgan Schneiderlin","0:0",NA
"54","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Everton","Away",79,FALSE,2,"Substitute","Tom Davies for Gylfi Sigurðsson","0:0",NA
"55","Premier League","2019-08-10","Premier League (Matchweek 1)","Crystal Palace","4-4-2",0,0.9,"","2","0","Everton","4-2-3-1",0,1.1,"Morgan Schneiderlin · 76&rsquor;","4","1","https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League","Crystal Palace","Home",83,FALSE,2,"Substitute","Connor Wickham for Christian Benteke","0:0",NA
"56","Premier League","2019-08-10","Premier League (Matchweek 1)","Bournemouth","3-4-3",1,1.3,"Chris Mepham · 62&rsquor;","2","0","Sheffield United","3-5-2",1,1.3,"Billy Sharp · 88&rsquor;","1","0","https://fbref.com/en/matches/d402cacd/Bournemouth-Sheffield-United-August-10-2019-Premier-League","Bournemouth","Home",43,FALSE,1,"Yellow Card","Adam Smith","0:0",NA
"57","Premier League","2019-08-10","Premier League (Matchweek 1)","Bournemouth","3-4-3",1,1.3,"Chris Mepham · 62&rsquor;","2","0","Sheffield United","3-5-2",1,1.3,"Billy Sharp · 88&rsquor;","1","0","https://fbref.com/en/matches/d402cacd/Bournemouth-Sheffield-United-August-10-2019-Premier-League","Bournemouth","Home",62,FALSE,2,"Goal","Chris Mepham","1:0",NA
